local timestamp;server timestamp;city;temp;wind_speed;wind_dir
2023-11-07 16:15:04;2023-11-07 16:15:04;Ardee;11.01;5.16;259
2023-11-07 16:15:04;2023-11-07 16:15:04;Edenderry;10.19;4.5;245
2023-11-07 16:15:04;2023-11-07 16:15:04;Skibbereen;11.73;6.32;231
local timestamp;server timestamp;city;temp;wind_speed;wind_dir
2023-11-07 16:15:20;2023-11-07 16:11:13;Cork;10.87;4.63;240
2023-11-07 16:15:20;2023-11-07 16:09:09;Dublin;10.68;0;0
2023-11-07 16:15:20;2023-11-07 16:10:35;Galway;10.59;4.15;230
2023-11-07 16:15:20;2023-11-07 16:14:45;Athlone;10.07;4.03;251
2023-11-07 16:15:20;2023-11-07 16:15:04;Sligo;9.95;4.12;240
2023-11-07 16:15:20;2023-11-07 16:11:13;Castlebar;9.58;3.79;236
2023-11-07 16:15:20;2023-11-07 16:15:04;Youghal;9.56;5.56;247
2023-11-07 16:15:20;2023-11-07 16:15:04;Limerick;9.97;3.63;235
2023-11-07 16:15:20;2023-11-07 16:15:04;Gorey;11.93;5.09;251
2023-11-07 16:15:20;2023-11-07 16:15:04;Bray;11.53;6.16;265
2023-11-07 16:15:20;2023-11-07 16:15:04;Ballinasloe;10.09;4.06;245
2023-11-07 16:15:20;2023-11-07 16:15:04;Listowel;11.03;4.12;216
2023-11-07 16:15:20;2023-11-07 16:10:54;Leixlip;11.07;6.69;260
2023-11-07 16:15:20;2023-11-07 16:15:04;Templemore;10.01;4.14;245
2023-11-07 16:15:20;2023-11-07 16:15:04;Tuam;9.96;3.73;238
2023-11-07 16:15:20;2023-11-07 16:11:34;Clonakilty;10.56;6.02;235
2023-11-07 16:15:20;2023-11-07 16:15:04;Edenderry;10.19;4.5;245
2023-11-07 16:15:20;2023-11-07 16:15:04;Greystones;11.46;5.96;263
2023-11-07 16:15:20;2023-11-07 16:15:04;Loughrea;9.55;4.26;239
2023-11-07 16:15:20;2023-11-07 16:15:20;Drogheda;10.65;6.35;262
2023-11-07 16:15:20;2023-11-07 16:15:04;Newbridge;10.72;3.09;280
