local timestamp;server timestamp;city;temp;wind_speed;wind_dir
2023-11-08 15:28:38;2023-11-08 15:25:10;Macroom;10.04;7.46;248
2023-11-08 15:28:38;2023-11-08 15:25:10;Kilrush;7.86;8.09;241
2023-11-08 15:28:38;2023-11-08 15:25:10;Bundoran;8.95;8.6;255
2023-11-08 15:28:38;2023-11-08 15:25:10;Cashel;9.64;6.64;235
2023-11-08 15:28:38;2023-11-08 15:25:10;Skibbereen;10.06;10.54;246
2023-11-08 15:28:38;2023-11-08 15:25:10;Clones;7.62;6.4;235
2023-11-08 15:28:38;2023-11-08 15:25:10;Newbridge;9.54;7.2;260
2023-11-08 15:28:38;2023-11-08 15:25:10;Templemore;9.43;6.87;241
2023-11-08 15:28:38;2023-11-08 15:25:10;Balbriggan;9.88;8.18;236
2023-11-08 15:28:38;2023-11-08 15:25:10;Castleblayney;9.34;7.4;230
2023-11-08 15:28:38;2023-11-08 15:25:10;Mullingar;8.15;7.09;239
2023-11-08 15:28:38;2023-11-08 15:25:10;Greystones;9.83;7.32;235
2023-11-08 15:28:38;2023-11-08 15:25:10;Leixlip;9.64;6.17;220
2023-11-08 15:28:38;2023-11-08 15:25:10;Tramore;10.21;3.6;260
2023-11-08 15:28:38;2023-11-08 15:25:10;Shannon;8;5.14;210
2023-11-08 15:28:38;2023-11-08 15:25:10;Tuam;6.96;6.42;246
2023-11-08 15:28:38;2023-11-08 15:25:10;Ardee;9.9;7.23;233
2023-11-08 15:28:38;2023-11-08 15:25:10;Gorey;10.27;6.28;235
2023-11-08 15:28:38;2023-11-08 15:25:10;Bantry;9.88;9.93;245
2023-11-08 15:28:38;2023-11-08 15:25:10;Loughrea;6.78;5.68;228
2023-11-08 15:28:38;2023-11-08 15:25:10;Edenderry;9.01;7.68;239
2023-11-08 15:28:38;2023-11-08 15:25:10;Ballyshannon;8.92;7.69;258
2023-11-08 15:28:38;2023-11-08 15:25:10;Bandon;10.77;7.6;242
2023-11-08 15:28:38;2023-11-08 15:25:10;Mountmellick;9.46;6.59;242
2023-11-08 15:28:38;2023-11-08 15:25:10;Boyle;18.37;0;0
2023-11-08 15:28:38;2023-11-08 15:25:10;Ballybay;9.55;7.38;231
2023-11-08 15:28:38;2023-11-08 15:25:10;Cootehill;9.49;7.1;232
2023-11-08 15:28:38;2023-11-08 15:25:10;Lismore;17.62;1.54;20
2023-11-08 15:28:38;2023-11-08 15:25:10;Granard;7.05;6.27;229
2023-11-08 15:28:38;2023-11-08 15:25:10;Belturbet;7.66;5.12;236
2023-11-08 15:28:38;2023-11-08 15:25:10;Kilkee;7.94;9.93;245
2023-11-08 15:28:57;2023-11-08 15:28:41;Cork;10.87;6.17;230
2023-11-08 15:28:57;2023-11-08 15:26:39;Carlow;9.55;6.41;232
2023-11-08 15:28:57;2023-11-08 15:25:09;Sligo;8.85;6.17;220
2023-11-08 15:28:57;2023-11-08 15:25:09;Ennis;7.96;5.14;210
2023-11-08 15:28:57;2023-11-08 15:27:32;Kilkenny;9.71;2.68;205
2023-11-08 15:28:57;2023-11-08 15:27:32;Clonmel;10.24;6.15;232
2023-11-08 15:28:57;2023-11-08 15:25:09;Dundalk;11.73;3.6;330
2023-11-08 15:28:57;2023-11-08 15:27:32;Tralee;10.14;7.2;250
2023-11-08 15:28:57;2023-11-08 15:28:57;Galway;9.42;8.51;246
2023-11-08 15:28:57;2023-11-08 15:28:57;Dublin;9.31;0;0
2023-11-08 15:28:57;2023-11-08 15:28:57;Waterford;1.39;4.12;130
2023-11-08 15:28:57;2023-11-08 15:28:57;Bray;10.08;7.13;235
2023-11-08 15:28:57;2023-11-08 15:28:57;Wexford;10.5;4.92;254
2023-11-08 15:28:57;2023-11-08 15:28:57;Limerick;7.97;4.26;253
2023-11-08 15:28:57;2023-11-08 15:24:21;Athlone;7.22;5.88;233
2023-11-08 15:28:57;2023-11-08 15:25:33;Naas;9.27;6.17;220
2023-11-08 15:28:57;2023-11-08 15:28:57;Drogheda;9.71;7.9;238
2023-11-08 15:28:57;2023-11-08 15:27:32;Letterkenny;8.94;7.39;262
